Date,Region,TradePolicyScore,ImportTariffs(%),ComplianceRating,InflationRate(%),ExchangeRate,LaborCostIndex,RevenueImpact(millionsUSD),ConsumerSentimentScore,EthicalSourcingScore,AutomationAdoptionScore,LogisticsEfficiency,CarbonEmissionsReduction(%),SustainabilityScore,SupplyChainViolations,RegulatoryFines(millionsUSD)
06-07-1980,Australia,48.23353381,11.48708253,3,7.361459717,0.95498696,22.86433164,47.86035966,85,16,83,65,29.14720099,8,0,10.98937632
07-07-1980,Mexico,66.92529393,24.79447196,1,5.477883349,0.870477377,69.23704642,49.63731708,89,67,64,35,18.6612838,47,19,7.028946892
08-07-1980,Canada,63.33085424,5.67214787,4,3.252253005,1.701829537,32.39952189,-18.0460247,65,43,87,45,14.72784115,35,13,8.409024163
09-07-1980,India,35.97809989,7.770752526,8,0.896070604,1.318724632,68.10052646,4.184192776,64,30,28,44,26.09041879,66,18,9.131544015
10-07-1980,Canada,58.63214266,24.60601792,5,2.158579008,0.944290445,17.86597202,31.44608148,79,4,3,8,21.5065407,17,0,4.060570311
11-07-1980,Japan,42.83717482,20.79395352,2,7.818535395,1.233639354,94.92481856,46.40534616,95,59,67,35,5.441764005,39,9,2.090645598
12-07-1980,USA,70.20478348,11.74498052,3,2.790201774,0.828297325,80.76988356,41.30569396,60,88,61,4,0.218769135,88,3,5.647782241
13-07-1980,Mexico,51.29688542,13.86492214,1,1.443024824,0.777690726,28.08654084,-9.619585289,62,91,37,78,29.46390908,65,17,1.422863192
14-07-1980,Japan,79.73420826,21.07944802,2,3.312983405,1.789913356,67.35489117,-23.1842453,72,18,66,72,18.87648132,64,11,4.722950631
15-07-1980,Brazil,34.6250219,12.02450615,1,5.840429522,1.917216282,78.32310765,-6.90165114,89,41,1,88,14.31222703,87,6,8.289032412
16-07-1980,India,69.01739314,5.15059309,2,7.034631643,0.620021912,28.85012396,4.978995448,90,22,92,49,28.33968428,23,5,8.101687862
17-07-1980,UK,63.68508668,20.71111346,3,3.87364837,1.647324061,18.39972769,-1.204934623,83,99,91,27,11.07622961,52,8,1.809200617
18-07-1980,Mexico,68.37494153,13.44431228,1,4.981471571,1.179967305,41.66017895,31.90952983,69,76,75,26,21.67657851,41,1,0.1250865
19-07-1980,Mexico,45.37648977,3.826064929,9,4.54916692,1.083457462,22.21789071,-9.376968968,51,16,43,46,20.10342829,52,14,1.334153429
20-07-1980,USA,54.60272447,12.63964578,5,0.090033499,1.534116964,60.91405346,38.69096926,57,93,78,32,20.31064339,61,12,0.542250629
21-07-1980,Germany,69.82542599,10.33008451,8,3.956004749,0.899380528,48.17034186,-11.94924579,67,57,94,96,20.31398081,61,10,6.007033341
22-07-1980,Mexico,41.62706658,21.9210633,5,5.873198102,0.530871839,51.61819043,-1.091836405,56,86,31,37,0.312819911,67,18,5.846252793
23-07-1980,China,41.30165984,3.151385784,8,5.699447164,0.821004272,58.85771296,5.824725418,92,48,85,7,24.72906133,34,5,3.62423048
24-07-1980,India,57.55254766,21.88024511,7,7.497675583,0.777387615,98.38469313,-6.702548596,80,2,2,3,27.68861838,98,8,3.231666895
25-07-1980,India,56.17817898,12.80527542,4,6.703759104,0.551074072,81.33720998,31.30977896,71,76,16,35,13.48048157,56,11,5.946298747
26-07-1980,China,44.11312352,10.10911075,7,2.768067971,0.981973124,66.65243455,2.763776913,77,95,92,30,16.81450885,60,10,1.298603673
27-07-1980,Australia,44.90378253,4.04917961,6,2.556436716,1.2117778,42.7335053,40.96206187,74,44,11,73,9.741469966,11,2,3.214636875
28-07-1980,China,43.89225816,17.52044907,3,4.641417981,1.603743046,12.43624178,47.08709268,50,34,63,48,23.55216337,48,17,6.085378573
29-07-1980,China,68.5756031,23.17016773,9,7.329696677,0.988491988,20.48748496,38.7845722,81,1,62,40,22.09803963,86,12,1.422448714
30-07-1980,India,62.59504328,9.384433847,9,0.938273066,0.791810398,75.77805255,11.81001378,74,46,77,7,22.15503041,21,12,12.61220509
31-07-1980,Canada,71.62085917,6.039625017,5,9.48326583,0.845929654,43.22835354,10.78467221,97,2,71,29,22.04768538,89,14,10.14027747
01-08-1980,India,78.77365142,13.87167292,8,5.431531237,1.836765619,40.09936923,-12.73018822,65,28,40,13,6.556316814,67,18,5.746788733
02-08-1980,Germany,53.70821481,19.90464871,7,3.064083949,0.80708061,90.00805227,17.382213,78,73,1,44,3.375683653,70,14,2.255974638
03-08-1980,USA,33.33469407,0.094192364,9,6.933912309,1.818861001,53.60580015,46.21805804,91,19,52,98,9.322627406,22,14,2.912809678
04-08-1980,Japan,32.40461552,15.78443591,7,0.447258162,1.170648493,90.96193517,-23.55147779,73,33,33,45,17.2613778,94,4,1.801343771
05-08-1980,Canada,44.78325196,14.91290002,4,4.843969158,1.901600649,89.79746594,30.19659315,66,78,87,66,11.9857011,6,4,2.401257409
06-08-1980,UK,76.62722947,7.953804645,4,4.859696475,1.112138204,17.21631625,39.56316435,91,39,83,92,7.477375088,21,1,6.337712085
07-08-1980,Japan,56.16065275,11.28557509,8,1.619752849,0.766524401,95.08266806,48.93627876,55,64,73,15,0.668663019,39,17,3.684969979
08-08-1980,USA,43.5893258,6.174080604,6,8.373878159,1.323544894,16.92593952,-3.219382739,63,89,39,9,3.63399359,18,5,13.26867715
09-08-1980,Germany,49.95833973,19.74714345,9,7.968121187,1.381559904,96.71555037,-1.554068301,75,62,70,67,3.159956918,52,17,14.41393095
10-08-1980,Germany,59.92975537,15.86337333,7,1.527323945,1.453233955,50.73534258,-11.61798067,77,55,64,51,28.69917683,29,6,10.37047565
11-08-1980,UK,62.64748291,13.31779055,7,3.638272936,1.117245078,78.47746082,33.12509008,96,31,54,49,23.36474891,25,19,12.13141664
12-08-1980,Canada,37.69597549,9.81315496,4,1.004295566,0.572902011,73.55299305,-18.79683196,85,65,73,67,3.682555823,40,19,3.826793034
13-08-1980,Australia,78.85158383,7.284609651,3,8.486087568,1.440079884,56.66454769,-8.578643096,80,95,50,1,14.01631917,21,2,9.975359612
14-08-1980,China,57.23861135,20.56841215,8,3.233201037,1.899545231,65.7509337,-6.379011378,76,40,4,74,19.63458209,60,16,0.869979794
15-08-1980,Canada,36.78441589,11.28519176,7,4.393163079,1.936337943,95.49263633,-0.005550502,51,28,55,78,28.83100364,72,19,14.40324128
16-08-1980,Australia,74.68176267,12.5361855,4,3.2387195,1.395328052,93.46163416,3.733192289,68,83,20,74,8.068917484,45,18,10.05310448
17-08-1980,Germany,33.73192155,13.02071826,4,3.100260165,0.529830527,68.88934452,14.72199718,77,86,57,86,7.921401998,57,7,4.752767572
18-08-1980,India,75.38677166,11.20917339,1,7.473022537,0.659057721,69.1946811,45.86986572,94,50,72,93,17.04772954,28,18,11.59562338
19-08-1980,USA,79.82828281,6.402210656,7,7.475662342,1.750985789,32.22448241,-10.21762019,93,11,92,59,25.72133501,95,18,0.236991738
20-08-1980,UK,65.02158996,3.008511006,1,5.177881705,1.744616656,84.57611452,32.33764711,70,43,30,49,8.388635343,52,5,5.643543531
21-08-1980,USA,68.52236105,2.463431679,4,6.576169493,1.919023408,66.93429997,24.11122311,94,9,45,0,3.774757209,17,19,13.43486644
22-08-1980,Brazil,46.86514182,18.93656308,3,5.116631974,1.345661634,84.36239128,-20.71598162,64,82,26,96,7.983905012,30,7,3.947993446
23-08-1980,Brazil,77.07884264,5.588195558,3,0.285892099,1.795724442,69.20671693,34.83014011,83,73,69,36,13.47201849,31,2,10.01871468
24-08-1980,Canada,56.48569831,1.391820374,1,0.660064331,1.737330389,36.93880234,-22.75105763,89,82,30,22,10.79859919,8,4,5.401555236
25-08-1980,Germany,66.61942233,19.93793517,4,3.837405695,1.384131209,27.05332625,29.11409837,52,89,40,48,25.83638968,93,0,5.885465035
26-08-1980,Germany,76.2053858,3.851541322,1,7.497463586,1.67545633,16.92692598,27.26293962,50,87,44,81,28.28836404,36,0,11.18905575
27-08-1980,China,78.7589988,15.62865229,8,9.132262281,0.688565817,62.7395439,25.15214893,73,8,35,73,11.35349609,95,0,13.65308997
28-08-1980,China,71.66021783,8.466081786,1,0.297083053,1.458804135,35.56462218,-7.864612521,92,28,1,63,24.7026391,7,5,2.500777844
29-08-1980,China,45.15087535,3.162006417,6,3.680300527,1.930176435,66.74585631,15.86935916,76,28,61,16,2.058339071,23,1,4.153381631
30-08-1980,India,78.32737583,10.36202448,7,2.237824361,0.742936248,15.27908004,30.92622326,58,91,20,70,16.61109944,67,11,7.316777739
31-08-1980,Japan,61.40597656,0.370221528,2,8.152052812,1.616064023,43.80967585,21.00735559,73,60,33,14,24.95111029,51,16,9.207240989
01-09-1980,Mexico,76.53212382,21.02612456,4,8.459681447,0.981178696,33.44978938,34.34445764,66,63,85,50,12.55869734,45,9,7.016806692
02-09-1980,Japan,63.80525129,12.83744903,3,2.064088677,1.725655886,43.33006702,25.03058919,77,2,12,26,4.303015074,16,4,12.08293042
03-09-1980,USA,45.36194809,3.479000273,9,7.108272534,1.545816401,14.88550868,-8.044008953,88,86,18,8,8.522702207,20,4,11.52142327
04-09-1980,Japan,48.50122621,5.92450796,7,7.317560373,1.889261386,75.1763277,-17.75547641,53,3,32,63,14.75722899,47,1,6.078643831
05-09-1980,India,57.52358886,11.1993798,2,1.770576968,1.56790313,20.50275998,20.55831891,78,54,48,62,25.30492038,8,11,0.60917809
06-09-1980,USA,69.50074208,4.72173457,6,4.33695917,1.115465892,11.29623637,30.78067047,94,13,2,84,22.45791816,68,4,2.917445682
07-09-1980,Japan,45.89912757,6.714979038,9,6.203378054,0.516338802,95.16601913,-18.61416381,77,76,37,52,2.507266175,4,14,7.304289738
08-09-1980,India,58.98655831,13.35963911,3,0.260666069,1.689375345,27.35887441,-16.01436337,86,27,82,92,16.38472032,93,19,13.91270635
09-09-1980,Mexico,47.28124968,20.81522533,6,4.04591833,1.11269745,84.52551686,-29.03445222,78,62,70,41,26.1705236,5,17,8.513542303
10-09-1980,Japan,70.78847023,10.04599214,3,1.549582329,1.505951142,96.80235398,12.53993448,93,38,14,96,17.31330715,71,5,7.955923597
11-09-1980,India,53.33640469,17.92438184,3,5.418965011,0.657599722,58.07090796,13.38328382,78,63,37,69,1.94812668,47,13,10.85955065
12-09-1980,China,33.83614134,21.91710534,4,8.429175835,1.836452954,57.3506344,10.00606334,54,59,24,88,24.69360943,45,10,2.284424222
13-09-1980,Germany,38.30262607,5.407523507,9,5.247539386,1.153486696,43.06755205,-4.719198495,60,19,60,34,27.20309093,96,7,2.203777022
14-09-1980,China,33.05523338,20.17979926,8,0.359835962,1.879537601,48.30353783,4.224898759,51,27,85,16,11.67566852,78,8,5.180927617
15-09-1980,Germany,54.9651473,18.93505496,1,0.296572456,1.560526151,53.38678573,31.29894163,53,95,86,43,9.304106263,72,5,14.92278947
16-09-1980,UK,35.31686487,8.923432449,1,6.055031459,0.682193393,23.68849633,-15.4562495,59,13,49,90,16.30051901,62,2,13.13912749
17-09-1980,UK,35.70699847,24.73799899,7,3.279815585,1.36879492,42.82630515,-13.87616907,88,76,9,42,29.52264227,2,7,10.20170851
18-09-1980,UK,77.052413,6.564309286,3,5.726665035,1.864901672,83.44975983,23.35826118,93,74,99,88,25.1239277,30,15,5.867323843
19-09-1980,Mexico,73.63275361,6.370081651,7,1.636371089,1.69995584,26.41583076,39.35206989,57,57,49,75,24.33167377,6,18,8.320109328
20-09-1980,China,52.60432984,19.30647912,9,7.768623528,1.126970611,75.68679223,-2.768522541,72,38,41,43,5.794305493,15,0,4.553311769
21-09-1980,Germany,79.29026604,10.86643295,3,8.607197057,1.932596596,68.64279402,44.61954601,76,57,70,37,26.85496126,91,12,10.11460518
22-09-1980,India,30.00932641,8.26987487,3,8.892256021,0.902864271,15.15679978,-25.38591411,72,14,51,40,16.67837199,98,11,6.282684923
23-09-1980,USA,60.69897281,4.466570133,2,3.040745888,1.062661555,12.01859816,-20.51845437,97,72,45,24,27.50635965,14,19,1.803238414
24-09-1980,India,60.82140887,19.13331077,1,6.607353676,1.62457126,41.72756163,6.796769559,83,2,88,48,19.55131982,6,7,3.226319311
25-09-1980,USA,52.87215279,19.65804515,9,2.790423871,0.849356836,72.29532494,27.87881821,84,4,39,59,25.02501346,98,13,9.13039187
26-09-1980,Brazil,49.84739865,14.16410008,6,7.627568208,1.273061705,39.73761346,-0.333042821,66,91,57,1,4.965771519,94,5,10.41847054
27-09-1980,India,52.76915677,23.93284033,6,1.205250022,1.593183785,70.09599705,14.37978321,96,41,23,64,21.19564391,37,2,1.44032497
28-09-1980,Japan,50.7480218,7.954081761,8,7.627648111,1.465951649,69.89123287,-27.71434515,99,14,68,2,7.717564104,7,2,12.12511466
29-09-1980,Japan,66.52462387,5.490476137,5,4.397286377,0.733054871,82.58991604,6.946744934,59,2,84,92,5.067065909,55,13,12.36521079
30-09-1980,Canada,36.76777175,16.93666922,9,8.555494904,1.444490474,18.95370532,-10.59395724,51,34,39,13,17.21946987,79,2,10.84622871
01-10-1980,China,39.88196103,18.96021602,5,7.3893086,1.359065793,61.94160021,11.30950724,66,6,19,44,18.08223341,97,11,10.25382802
02-10-1980,USA,39.02591142,5.622649264,2,3.765196407,1.336767238,15.62474076,12.06665642,80,93,28,33,14.71853422,0,11,3.47802879
03-10-1980,USA,43.12352926,1.915269107,6,9.035391854,1.73907078,25.83524262,30.25271425,65,23,36,85,2.671224153,18,16,13.79432944
04-10-1980,China,56.26292094,20.26291216,9,2.833371393,0.775844034,39.29508126,13.18733023,73,30,19,35,7.34247072,77,10,4.028603328
05-10-1980,Mexico,35.56043737,24.41254934,3,9.669886314,1.627348981,73.66503164,19.14153382,56,77,17,14,7.063526643,18,8,2.73756959
06-10-1980,Canada,73.40846477,16.11680715,4,7.67203384,1.641389027,97.64901775,12.37172654,68,79,3,36,9.4110618,86,4,9.578010551
07-10-1980,Mexico,44.86807657,6.946672504,8,9.906748513,1.583968159,40.82687329,49.23019475,65,3,10,9,18.8419621,3,10,5.461564424
08-10-1980,Mexico,38.12689937,24.91681521,6,0.539046164,1.25895247,56.90300369,33.32954895,82,2,63,8,13.13961809,63,6,13.99542127
09-10-1980,Mexico,63.78106548,22.33166591,7,2.740360459,1.093308122,33.31500359,30.45160224,85,98,85,49,29.05155365,97,9,6.903744127
10-10-1980,China,31.90431503,12.83451616,7,7.412642565,1.09201574,70.79406585,20.18075688,94,8,51,34,0.475321341,1,8,2.455778146
11-10-1980,Mexico,60.99842824,20.63303212,4,9.222497013,1.600713071,42.99272812,12.26965595,59,67,42,45,6.477102509,75,19,14.36292971
12-10-1980,Japan,64.90992153,20.39551308,6,0.287708171,1.246845054,53.34365561,-2.419428831,92,82,13,80,17.2022218,22,14,7.731508705
13-10-1980,UK,40.74582657,23.36997424,9,9.30E-05,1.007650586,61.10315883,32.71743409,64,87,44,46,26.38018478,55,10,7.778383872
14-10-1980,Brazil,32.09820367,21.02309609,3,2.562426293,1.438204527,71.76180969,-14.83126669,92,59,27,17,1.01721482,81,2,5.787040333
15-10-1980,USA,48.18226795,16.0919809,8,8.527786766,1.755516891,15.40464952,-27.076088,52,10,3,24,26.50833214,95,14,12.53990663
16-10-1980,USA,34.92971151,15.23259297,7,7.671531021,0.592263112,59.94109844,25.85376356,51,78,15,34,15.21820392,50,16,4.31465431
17-10-1980,Brazil,35.82389248,11.68393221,4,3.402774622,1.958205437,48.8047688,-18.41186426,92,35,37,79,23.56450078,80,2,0.205645618
18-10-1980,China,42.71306157,15.662141,3,0.020112643,0.644977909,22.03885778,42.30608662,91,94,62,50,28.459553,30,19,7.459168904
19-10-1980,India,44.77339623,19.88041466,7,5.54705741,1.267607181,28.72330015,31.65451096,84,71,22,88,6.462132254,57,3,13.88830367
20-10-1980,China,56.49851705,24.22594066,9,2.379554715,1.340314316,89.5501082,18.17955023,76,1,76,54,17.6372971,35,10,4.099000298
21-10-1980,USA,63.91959428,11.68218395,3,7.456089285,0.707316058,88.45984082,-4.886027706,54,49,19,15,26.51006827,89,6,3.99458155
22-10-1980,USA,59.63854704,14.34133007,9,4.463496644,1.87339063,12.9997229,21.03538873,64,2,68,87,25.33232022,11,19,11.07149819
23-10-1980,Brazil,37.41801686,11.12013738,8,6.78601923,1.207200616,72.04613421,8.148535191,85,66,82,11,15.62893166,34,13,11.63300001
24-10-1980,Mexico,38.60430162,16.71221552,3,8.523088299,0.714680772,59.87685818,-6.708122574,98,84,20,98,28.48476799,79,3,6.533348065
25-10-1980,China,73.93846249,15.7480126,8,5.357597995,1.567418604,94.58342588,45.60631817,82,61,41,58,21.25333604,3,12,12.50464907
26-10-1980,Germany,57.91761575,0.445844755,4,3.359555407,1.495106518,91.72051399,-17.04884677,50,75,68,72,15.72342868,27,0,2.57899626
27-10-1980,Brazil,73.49689164,13.52903898,6,7.69543546,1.944298355,62.16057216,30.27069995,61,13,13,36,1.737067475,32,17,5.5053806
28-10-1980,Japan,48.57732557,2.212172392,2,2.651872398,1.162274487,22.50594292,34.00308543,91,22,99,31,14.61917561,73,12,6.06416873
29-10-1980,USA,60.72000037,0.65959045,8,8.915188161,0.90169396,51.38335213,46.14356865,90,76,69,56,12.65701816,30,2,4.691938398
30-10-1980,Brazil,56.1831708,19.77992905,9,0.714276467,0.589991009,75.26479302,13.95331438,58,15,4,82,9.157590806,77,7,3.266063235
31-10-1980,China,45.95617449,6.466246554,7,8.354686411,1.599682288,95.65629716,12.79001288,69,80,23,21,28.2867424,4,17,5.072242934
01-11-1980,USA,53.4957686,8.516376932,8,0.915557273,1.425916534,42.74464652,43.62313672,79,17,92,44,27.77100049,9,1,0.270047753
02-11-1980,India,55.12454384,1.60211469,7,0.561369804,1.958916252,80.62043284,34.08746075,63,12,28,97,10.11853129,24,19,10.55025052
03-11-1980,Brazil,40.03854874,4.487506512,4,3.632569373,1.56824747,71.5006678,31.09091836,72,55,1,82,13.07288376,40,5,10.25938852
04-11-1980,Canada,45.75051862,19.14012046,1,9.565493545,1.89974222,17.04634994,33.13096434,78,89,5,11,22.55458045,16,17,6.753271683
05-11-1980,USA,69.57048753,12.33827076,3,9.834860542,1.987368192,60.21791653,9.454487317,91,44,33,81,25.0517141,60,17,4.843733758
06-11-1980,China,75.78941197,22.01671156,7,2.02070501,1.142646716,26.51579502,-26.68651057,84,39,75,4,3.302358086,83,8,6.511403039
07-11-1980,UK,47.98970468,9.931053287,7,1.486375557,0.72544252,71.5194363,-14.13880931,76,30,21,25,14.72384612,59,14,14.04781224
08-11-1980,Germany,45.34861411,6.717518394,3,3.529533316,0.793776165,64.90763622,21.43936701,98,80,3,90,27.43513663,32,2,9.053472733
09-11-1980,Australia,39.75985823,8.689995361,1,3.370868409,0.977562835,97.57432825,1.693273474,76,31,5,19,19.9376408,8,8,10.97035974
10-11-1980,Mexico,63.92455843,17.81929484,9,7.595928827,1.263343651,94.18443986,18.54161987,79,0,66,60,16.28899074,49,17,3.44275118
11-11-1980,Australia,46.15498508,13.87514181,6,4.439990207,0.683629999,10.84355502,14.13423222,52,34,76,7,21.54133392,30,19,1.421369585
12-11-1980,China,79.38747695,22.60478019,7,7.798835857,0.952576808,17.20264872,5.092824445,61,35,62,61,19.8429493,4,19,1.247774021
13-11-1980,Japan,46.2842401,15.05421923,1,7.48713097,0.961690771,79.22208803,-11.22175828,96,82,86,53,28.26746621,45,6,7.080282804
14-11-1980,Japan,49.70680234,12.32545521,1,5.783104301,0.506128482,71.70787657,27.51679126,80,91,98,79,27.37909072,92,16,10.75029507
15-11-1980,UK,60.16670981,19.6438181,4,8.335120997,1.031253109,82.08510387,42.72361038,86,65,89,57,11.93327576,3,2,11.61180574
16-11-1980,Mexico,70.08421466,23.68834627,7,1.956477466,0.6742283,34.01334304,31.59709752,76,28,72,65,0.960577128,30,6,10.8061471
17-11-1980,Canada,53.47593327,8.896147781,8,1.618104957,1.144567069,86.43904919,-20.39694111,96,42,86,44,9.980298344,3,12,13.69143731
18-11-1980,UK,51.13280169,6.246905254,9,7.506502585,0.794805106,49.81775248,13.03597908,73,28,67,64,6.086697166,17,8,0.780036688
19-11-1980,Australia,79.78189168,15.40543491,1,2.447970622,1.73317136,33.57176362,36.82929459,97,42,33,4,3.946568492,81,8,12.83009233
20-11-1980,UK,30.52468206,12.47182053,4,0.027943838,0.620788029,10.95469728,17.27854257,90,18,71,30,26.63831283,33,4,9.910148934
21-11-1980,Australia,74.75326444,24.72963937,4,9.119601686,1.798490647,88.42276313,5.165532873,89,63,33,22,21.29794138,47,3,2.63280168
22-11-1980,USA,37.4570413,11.5590446,3,6.22937058,1.370789923,58.18094643,-7.236292016,60,91,56,20,0.977360434,62,8,10.23571102
23-11-1980,Japan,69.29626381,1.858288784,7,4.44937698,1.187960995,97.78438754,-3.568739953,76,97,36,11,27.59261531,13,5,7.676393402
24-11-1980,USA,60.89657799,24.43422652,1,7.2573651,1.324613475,74.32132506,-10.62745359,58,30,5,3,27.09027816,89,9,5.385618698
25-11-1980,Germany,47.09236427,21.08967364,9,3.333317331,1.064163694,17.23754291,-14.3418839,65,18,70,36,28.48167877,86,17,3.719372387
26-11-1980,Mexico,73.69374778,4.456253599,8,9.536660571,0.691417857,62.93720678,17.10921189,63,95,44,74,24.89627994,32,2,6.962315809
27-11-1980,Canada,30.6453614,22.61513133,2,0.686202889,1.648819724,11.54120858,10.75078429,96,28,40,8,2.366318107,80,19,3.586989678
28-11-1980,Australia,41.3345326,8.516670521,2,6.409481907,1.891867385,60.20036688,28.78664674,79,72,99,25,18.68385459,41,6,1.242706259
29-11-1980,Canada,58.34463981,9.427799613,8,7.772894829,1.925101435,41.51814968,-5.365637011,95,6,4,26,2.492638752,31,11,12.69180088
30-11-1980,Australia,47.577113,22.65978706,1,4.691259079,1.506067259,67.89662512,6.865926446,73,57,59,92,21.40188995,98,4,8.892554728
01-12-1980,China,60.51887477,13.25288913,7,7.549683551,1.11552114,58.74167856,24.42961752,91,75,66,61,5.910270325,42,16,5.455044876
02-12-1980,UK,31.20550967,3.444073235,9,9.269103979,1.217539943,33.52152911,47.05870281,62,59,16,49,28.07437009,56,18,6.700199709
